order_id,payment_type,payment_installments,payment_value
ord_007599,credit_card,1,1116.08
ord_007600,credit_card,1,79.87
ord_007601,credit_card,2,663.68
ord_007602,credit_card,1,242.1
ord_007603,boleto,1,413.58
ord_007604,debit_card,1,190.1
ord_007605,debit_card,1,1197.08
ord_007606,voucher,1,424.62
ord_007607,credit_card,1,321.06
ord_007608,credit_card,2,1102.69
ord_007609,credit_card,1,1208.62
ord_007610,credit_card,2,1499.33
ord_007611,boleto,1,1038.85
ord_007612,credit_card,1,925.81
ord_007613,credit_card,1,1459.08
ord_007614,debit_card,1,170.12
ord_007615,boleto,1,349.96
ord_007616,credit_card,5,416.2
ord_007617,credit_card,3,870.03
ord_007618,credit_card,1,1027.87
ord_007619,credit_card,1,55.88
ord_007620,credit_card,1,416.9
ord_007621,credit_card,1,427.42
ord_007622,credit_card,1,339.11
ord_007623,credit_card,4,1359.46
ord_007624,boleto,1,698.76
ord_007625,debit_card,1,579.58
ord_007626,debit_card,1,500.95
ord_007627,boleto,1,702.21
ord_007628,credit_card,6,333.79
ord_007629,credit_card,5,176.08
ord_007630,credit_card,1,973.52
ord_007631,credit_card,4,62.87
ord_007632,credit_card,2,542.37
ord_007633,credit_card,1,416.16
ord_007634,voucher,1,470.85
ord_007635,credit_card,3,590.3
ord_007636,boleto,1,436.04
ord_007637,credit_card,6,1124.57
ord_007638,boleto,1,643.78
ord_007639,boleto,1,231.95
ord_007640,debit_card,1,1984.83
ord_007641,credit_card,3,626.53
ord_007642,voucher,1,396.96
ord_007643,boleto,1,755.96
ord_007644,boleto,1,93.62
ord_007645,credit_card,1,344.15
ord_007646,boleto,1,1161.01
ord_007647,debit_card,1,569.79
ord_007648,boleto,1,759.85
ord_007649,boleto,1,520.57
ord_007650,voucher,1,65.03
ord_007651,credit_card,8,111.59
ord_007652,boleto,1,138.16
ord_007653,boleto,1,623.27
ord_007654,boleto,1,290.84
ord_007655,credit_card,12,1114.79
ord_007656,boleto,1,1075.74
ord_007657,boleto,1,1026.21
ord_007658,boleto,1,535.22
ord_007659,boleto,1,240.21
ord_007660,voucher,1,209.21
ord_007661,debit_card,1,290.38
ord_007662,credit_card,6,818.19
ord_007663,credit_card,1,112.7
ord_007664,credit_card,3,63.21
ord_007665,credit_card,6,213.86
ord_007666,debit_card,1,1127.66
ord_007667,voucher,1,883.15
ord_007668,credit_card,1,561.59
ord_007669,boleto,1,283.67
ord_007670,credit_card,1,1165.58
ord_007671,credit_card,6,393.47
ord_007672,credit_card,1,438.58
ord_007673,credit_card,5,369.56
ord_007674,credit_card,1,1040.62
ord_007675,credit_card,3,536.29
ord_007676,credit_card,3,282.77
ord_007677,voucher,1,155.11
ord_007678,credit_card,1,1075.19
ord_007679,debit_card,1,855.52
ord_007680,credit_card,6,572.84
ord_007681,credit_card,1,789.96
ord_007682,debit_card,1,338.3
ord_007683,credit_card,2,151.43
ord_007684,credit_card,10,632.8
ord_007685,credit_card,1,460.66
ord_007686,credit_card,4,379.71
ord_007687,credit_card,2,316.08
ord_007688,credit_card,1,100.3
ord_007689,credit_card,4,238.64
ord_007690,credit_card,1,795.93
ord_007691,credit_card,1,269.94
ord_007692,debit_card,1,1423.82
ord_007693,boleto,1,219.11
ord_007694,voucher,1,140.19
ord_007695,credit_card,4,346.95
ord_007696,debit_card,1,568.77
ord_007697,credit_card,4,243.01
ord_007698,credit_card,1,554.52
ord_007699,credit_card,10,409.86
ord_007700,credit_card,10,512.54
ord_007701,credit_card,6,477.93
ord_007702,debit_card,1,750.18
ord_007703,voucher,1,533.05
ord_007704,debit_card,1,205.89
ord_007705,credit_card,6,700.46
ord_007706,credit_card,1,198.23
ord_007707,credit_card,3,176.09
ord_007708,credit_card,3,158.31
ord_007709,credit_card,3,591.24
ord_007710,boleto,1,272.24
ord_007711,credit_card,1,202.55
ord_007712,credit_card,1,584.12
ord_007713,credit_card,4,907.08
ord_007714,debit_card,1,754.02
ord_007715,credit_card,8,972.76
ord_007716,voucher,1,91.78
ord_007717,voucher,1,579.94
ord_007718,credit_card,1,1816.93
ord_007719,credit_card,1,496.72
ord_007720,debit_card,1,328.57
ord_007721,credit_card,5,188.34
ord_007722,voucher,1,287.01
ord_007723,credit_card,6,522.88
ord_007724,boleto,1,107.33
ord_007725,boleto,1,375.54
ord_007726,credit_card,4,236.53
ord_007727,credit_card,3,437.1
ord_007728,debit_card,1,517.83
ord_007729,credit_card,4,1757.22
ord_007730,voucher,1,250.59
ord_007731,voucher,1,244.02
ord_007732,credit_card,8,492.88
ord_007733,boleto,1,656.55
ord_007734,credit_card,12,105.16
ord_007735,boleto,1,644.31
ord_007736,boleto,1,494.07
ord_007737,credit_card,1,416.84
ord_007738,credit_card,1,566.8
ord_007739,debit_card,1,753.56
ord_007740,debit_card,1,223.84
ord_007741,boleto,1,314.63
ord_007742,boleto,1,524.39
ord_007743,debit_card,1,621.71
ord_007744,debit_card,1,531.6
ord_007745,credit_card,5,193.65
ord_007746,boleto,1,303.86
ord_007747,boleto,1,318.77
ord_007748,debit_card,1,725.43
ord_007749,boleto,1,183.36
ord_007750,credit_card,5,303.48
ord_007751,boleto,1,1081.69
ord_007752,credit_card,1,495.09
ord_007753,credit_card,8,337.78
ord_007754,credit_card,1,413.67
ord_007755,credit_card,2,275.78
ord_007756,credit_card,2,581.56
ord_007757,boleto,1,160.4
ord_007758,debit_card,1,215.19
ord_007759,credit_card,1,884.65
ord_007760,voucher,1,217.82
ord_007761,voucher,1,699.37
ord_007762,credit_card,3,1106.27
ord_007763,credit_card,3,106.41
ord_007764,boleto,1,683.04
ord_007765,debit_card,1,136.62
ord_007766,boleto,1,613.94
ord_007767,credit_card,1,594.49
ord_007768,credit_card,1,603.85
ord_007769,boleto,1,545.04
ord_007770,credit_card,8,706.16
ord_007771,credit_card,3,498.99
ord_007772,credit_card,1,613.72
ord_007773,credit_card,4,151.12
ord_007774,debit_card,1,655.2
ord_007775,boleto,1,451.85
ord_007776,boleto,1,471.73
ord_007777,debit_card,1,884.34
ord_007778,boleto,1,260.2
ord_007779,credit_card,3,667.53
ord_007780,boleto,1,73.69
ord_007781,credit_card,1,433.07
ord_007782,credit_card,3,184.41
ord_007783,credit_card,12,255.66
ord_007784,credit_card,4,338.71
ord_007785,credit_card,1,494.81
ord_007786,credit_card,3,201.15
ord_007787,credit_card,10,1551.42
ord_007788,boleto,1,906.14
ord_007789,credit_card,12,55.29
ord_007790,credit_card,12,774.1
ord_007791,credit_card,3,473.84
ord_007792,debit_card,1,137.93
ord_007793,debit_card,1,580.56
ord_007794,boleto,1,642.96
ord_007795,credit_card,1,753.13
ord_007796,credit_card,5,334.7
ord_007797,debit_card,1,763.49
ord_007798,boleto,1,1208.08
ord_007799,debit_card,1,731.14
ord_007800,credit_card,6,896.45
ord_007801,credit_card,1,608.77
ord_007802,credit_card,1,873.6
ord_007803,credit_card,4,120.86
ord_007804,boleto,1,147.07
ord_007805,debit_card,1,641.64
ord_007806,voucher,1,505.33
ord_007807,debit_card,1,198.78
ord_007808,credit_card,2,1254.63
ord_007809,debit_card,1,209.18
ord_007810,credit_card,3,698.45
ord_007811,voucher,1,98.78
ord_007812,boleto,1,409.34
ord_007813,boleto,1,1352.19
ord_007814,credit_card,8,930.8
ord_007815,boleto,1,359.46
ord_007816,credit_card,6,488.29
ord_007817,boleto,1,315.29
ord_007818,credit_card,1,1075.17
ord_007819,credit_card,3,794.4
ord_007820,credit_card,1,678.27
ord_007821,debit_card,1,473.22
ord_007822,credit_card,3,601.23
ord_007823,credit_card,1,137.45
ord_007824,credit_card,10,139.58
ord_007825,credit_card,3,1199.88
ord_007826,credit_card,3,1898.9
ord_007827,boleto,1,866.7
ord_007828,credit_card,2,144.77
ord_007829,credit_card,4,100.78
ord_007830,credit_card,1,1321.68
ord_007831,credit_card,1,475.36
ord_007832,boleto,1,50.26
ord_007833,credit_card,1,575.74
ord_007834,boleto,1,354.88
ord_007835,credit_card,12,93.55
ord_007836,credit_card,1,354.95
ord_007837,credit_card,1,480.26
ord_007838,credit_card,6,1133.43
ord_007839,boleto,1,508.45
ord_007840,boleto,1,426.53
ord_007841,credit_card,10,69.85
ord_007842,credit_card,10,1260.61
ord_007843,credit_card,1,1013.07
ord_007844,credit_card,5,375.35
ord_007845,credit_card,1,179.56
ord_007846,credit_card,1,312.88
ord_007847,boleto,1,128.42
ord_007848,debit_card,1,527.82
ord_007849,credit_card,10,357.04
ord_007850,credit_card,5,423.0
ord_007851,credit_card,2,927.56
ord_007852,credit_card,4,203.87
ord_007853,boleto,1,560.37
ord_007854,credit_card,2,433.38
ord_007855,debit_card,1,332.24
ord_007856,credit_card,12,170.79
ord_007857,boleto,1,129.49
ord_007858,credit_card,2,205.26
ord_007859,voucher,1,615.55
ord_007860,credit_card,1,640.01
ord_007861,credit_card,1,312.43
ord_007862,credit_card,1,632.27
ord_007863,credit_card,1,981.53
ord_007864,boleto,1,54.17
ord_007865,credit_card,10,505.99
ord_007866,credit_card,8,196.84
ord_007867,boleto,1,1054.41
ord_007868,credit_card,1,259.95
ord_007869,debit_card,1,45.65
ord_007870,credit_card,6,1373.21
ord_007871,credit_card,4,545.38
ord_007872,credit_card,4,57.55
ord_007873,credit_card,4,71.82
ord_007874,credit_card,1,659.25
ord_007875,credit_card,5,775.8
ord_007876,credit_card,8,2171.28
ord_007877,boleto,1,168.68
ord_007878,voucher,1,1191.36
ord_007879,boleto,1,27.44
ord_007880,boleto,1,933.8
ord_007881,credit_card,1,634.48
ord_007882,debit_card,1,1086.48
ord_007883,credit_card,12,546.65
ord_007884,credit_card,4,983.65
ord_007885,credit_card,3,421.83
ord_007886,boleto,1,273.13
ord_007887,credit_card,2,500.38
ord_007888,credit_card,6,429.42
ord_007889,debit_card,1,918.5
ord_007890,credit_card,6,101.93
ord_007891,boleto,1,454.86
ord_007892,credit_card,1,701.74
ord_007893,boleto,1,648.97
ord_007894,boleto,1,649.2
ord_007895,voucher,1,221.03
ord_007896,credit_card,3,1023.55
ord_007897,credit_card,4,613.09
ord_007898,debit_card,1,587.23
ord_007899,boleto,1,599.58
ord_007900,credit_card,1,638.43
ord_007901,credit_card,8,331.55
ord_007902,credit_card,5,166.06
ord_007903,boleto,1,815.42
ord_007904,credit_card,4,382.69
ord_007905,voucher,1,600.72
ord_007906,credit_card,6,444.35
ord_007907,boleto,1,531.64
ord_007908,credit_card,2,583.25
ord_007909,credit_card,8,61.76
ord_007910,credit_card,3,575.4
ord_007911,boleto,1,1154.21
ord_007912,voucher,1,75.45
ord_007913,debit_card,1,422.19
ord_007914,credit_card,4,51.59
ord_007915,credit_card,8,1816.0
ord_007916,credit_card,5,384.04
ord_007917,credit_card,12,129.35
ord_007918,boleto,1,190.01
ord_007919,credit_card,1,522.8
ord_007920,voucher,1,959.74
ord_007921,credit_card,8,202.93
ord_007922,boleto,1,471.43
ord_007923,voucher,1,303.83
ord_007924,credit_card,1,52.79
ord_007925,credit_card,6,1022.23
ord_007926,boleto,1,587.77
ord_007927,credit_card,3,1000.18
ord_007928,boleto,1,234.39
ord_007929,credit_card,5,88.49
ord_007930,credit_card,3,1453.89
ord_007931,credit_card,5,225.28
ord_007932,credit_card,1,269.2
ord_007933,credit_card,4,701.01
ord_007934,credit_card,8,550.53
ord_007935,boleto,1,681.99
ord_007936,debit_card,1,539.81
ord_007937,voucher,1,378.64
ord_007938,boleto,1,1197.69
ord_007939,credit_card,5,154.5
ord_007940,boleto,1,725.41
ord_007941,credit_card,1,229.24
ord_007942,boleto,1,964.92
ord_007943,credit_card,1,543.58
ord_007944,credit_card,1,642.51
ord_007945,boleto,1,365.7
ord_007946,credit_card,5,365.32
ord_007947,boleto,1,496.27
ord_007948,credit_card,1,204.2
ord_007949,credit_card,3,577.49
ord_007950,boleto,1,81.62
ord_007951,credit_card,1,280.99
ord_007952,credit_card,1,759.37
ord_007953,credit_card,8,521.28
ord_007954,boleto,1,157.36
ord_007955,voucher,1,564.11
ord_007956,boleto,1,642.41
ord_007957,credit_card,6,488.83
ord_007958,credit_card,1,230.63
ord_007959,credit_card,4,388.67
ord_007960,boleto,1,485.1
ord_007961,boleto,1,989.25
ord_007962,credit_card,1,543.54
ord_007963,credit_card,6,546.21
ord_007964,credit_card,1,305.1
ord_007965,voucher,1,444.97
ord_007966,boleto,1,454.2
ord_007967,boleto,1,459.61
ord_007968,boleto,1,51.97
ord_007969,boleto,1,189.51
ord_007970,boleto,1,619.37
ord_007971,credit_card,3,1033.71
ord_007972,boleto,1,507.14
ord_007973,boleto,1,645.66
ord_007974,credit_card,6,487.06
ord_007975,credit_card,3,246.42
ord_007976,credit_card,1,146.2
ord_007977,credit_card,4,565.15
ord_007978,debit_card,1,492.01
ord_007979,credit_card,1,1786.15
ord_007980,credit_card,1,1061.96
ord_007981,boleto,1,299.19
ord_007982,credit_card,6,1386.12
ord_007983,boleto,1,1290.11
ord_007984,credit_card,2,454.09
ord_007985,debit_card,1,539.52
ord_007986,voucher,1,399.58
ord_007987,credit_card,2,1194.34
ord_007988,credit_card,1,101.54
ord_007989,credit_card,1,1659.97
ord_007990,credit_card,1,330.48
ord_007991,boleto,1,104.77
ord_007992,credit_card,6,1027.5
ord_007993,debit_card,1,511.91
ord_007994,credit_card,1,967.75
ord_007995,credit_card,8,788.06
ord_007996,credit_card,12,410.18
ord_007997,credit_card,6,117.83
ord_007998,debit_card,1,238.03
ord_007999,boleto,1,113.88
ord_008000,boleto,1,192.83
ord_008001,credit_card,3,282.3
ord_008002,debit_card,1,322.66
ord_008003,credit_card,4,103.22
ord_008004,credit_card,2,319.32
ord_008005,debit_card,1,73.22
ord_008006,credit_card,1,1076.75
ord_008007,credit_card,6,459.71
ord_008008,debit_card,1,466.24
ord_008009,credit_card,1,411.85
ord_008010,debit_card,1,556.44
ord_008011,credit_card,10,99.84
ord_008012,credit_card,1,210.78
ord_008013,credit_card,4,437.17
ord_008014,debit_card,1,835.94
ord_008015,credit_card,1,649.65
ord_008016,debit_card,1,51.63
ord_008017,boleto,1,487.72
ord_008018,credit_card,1,644.55
ord_008019,credit_card,5,1262.22
ord_008020,boleto,1,576.55
ord_008021,debit_card,1,427.4
ord_008022,credit_card,2,93.36
ord_008023,voucher,1,244.88
ord_008024,boleto,1,93.11
ord_008025,debit_card,1,673.61
ord_008026,boleto,1,439.86
ord_008027,credit_card,10,616.97
ord_008028,voucher,1,196.52
ord_008029,debit_card,1,632.95
ord_008030,debit_card,1,2201.84
ord_008031,voucher,1,1002.85
ord_008032,voucher,1,1097.61
ord_008033,debit_card,1,781.54
ord_008034,credit_card,1,120.91
ord_008035,credit_card,3,1155.63
ord_008036,credit_card,1,532.15
ord_008037,credit_card,1,980.1
ord_008038,voucher,1,101.3
ord_008039,credit_card,3,208.66
ord_008040,credit_card,1,509.27
ord_008041,boleto,1,560.1
ord_008042,credit_card,2,130.32
ord_008043,debit_card,1,210.42
ord_008044,credit_card,6,221.71
ord_008045,credit_card,3,158.63
ord_008046,voucher,1,616.78
ord_008047,debit_card,1,103.28
ord_008048,boleto,1,1206.25
ord_008049,voucher,1,748.0
ord_008050,credit_card,4,347.37
ord_008051,credit_card,2,1546.98
ord_008052,debit_card,1,294.79
ord_008053,credit_card,8,883.37
ord_008054,voucher,1,566.58
ord_008055,boleto,1,230.98
ord_008056,credit_card,4,148.18
ord_008057,credit_card,5,1346.15
ord_008058,credit_card,3,459.68
ord_008059,credit_card,4,566.31
ord_008060,debit_card,1,97.13
ord_008061,credit_card,1,376.36
ord_008062,credit_card,1,531.41
ord_008063,credit_card,1,1204.98
ord_008064,credit_card,1,653.96
ord_008065,credit_card,2,254.74
ord_008066,credit_card,4,244.5
ord_008067,boleto,1,350.37
ord_008068,credit_card,6,656.6
ord_008069,debit_card,1,604.88
ord_008070,credit_card,1,167.95
ord_008071,credit_card,6,436.05
ord_008072,credit_card,8,572.7
ord_008073,boleto,1,680.31
ord_008074,credit_card,5,470.22
ord_008075,credit_card,1,670.26
ord_008076,boleto,1,315.57
ord_008077,credit_card,3,661.51
ord_008078,credit_card,1,323.07
ord_008079,debit_card,1,272.1
ord_008080,credit_card,10,483.23
ord_008081,boleto,1,77.17
ord_008082,credit_card,4,607.65
ord_008083,boleto,1,477.87
ord_008084,credit_card,3,388.05
ord_008085,credit_card,3,663.63
ord_008086,boleto,1,571.49
ord_008087,credit_card,1,519.49
ord_008088,debit_card,1,752.38
ord_008089,credit_card,5,571.78
ord_008090,boleto,1,330.87
ord_008091,boleto,1,319.85
ord_008092,boleto,1,468.96
ord_008093,credit_card,2,472.82
ord_008094,credit_card,8,428.54
ord_008095,boleto,1,1116.54
ord_008096,credit_card,6,369.77
ord_008097,boleto,1,666.84
ord_008098,boleto,1,36.76
ord_008099,credit_card,1,776.59
ord_008100,credit_card,4,514.63
ord_008101,credit_card,1,495.0
ord_008102,boleto,1,1302.91
ord_008103,credit_card,1,1171.59
ord_008104,credit_card,8,286.19
ord_008105,credit_card,1,377.91
ord_008106,credit_card,1,449.97
ord_008107,credit_card,1,224.45
ord_008108,credit_card,1,551.6
ord_008109,debit_card,1,106.51
ord_008110,credit_card,1,799.59
ord_008111,credit_card,2,487.26
ord_008112,credit_card,5,413.13
ord_008113,debit_card,1,810.36
ord_008114,credit_card,12,105.75
ord_008115,credit_card,1,841.2
ord_008116,credit_card,10,674.08
ord_008117,credit_card,5,528.29
ord_008118,credit_card,6,598.15
ord_008119,boleto,1,381.6
ord_008120,credit_card,1,556.53
ord_008121,boleto,1,334.77
ord_008122,credit_card,6,664.63
ord_008123,credit_card,4,52.42
ord_008124,debit_card,1,681.98
ord_008125,credit_card,5,606.98
ord_008126,boleto,1,367.24
ord_008127,boleto,1,398.64
ord_008128,credit_card,1,514.76
ord_008129,boleto,1,335.7
ord_008130,credit_card,1,326.96
ord_008131,boleto,1,662.32
ord_008132,voucher,1,582.99
ord_008133,voucher,1,947.48
ord_008134,boleto,1,1221.31
ord_008135,credit_card,1,463.49
ord_008136,credit_card,1,500.68
ord_008137,credit_card,1,362.15
ord_008138,debit_card,1,525.36
ord_008139,boleto,1,596.52
ord_008140,boleto,1,556.17
ord_008141,boleto,1,423.61
ord_008142,boleto,1,663.83
ord_008143,voucher,1,578.87
ord_008144,boleto,1,313.05
ord_008145,credit_card,3,497.75
ord_008146,debit_card,1,427.6
ord_008147,boleto,1,1018.0
ord_008148,credit_card,8,1376.11
ord_008149,voucher,1,579.8
ord_008150,credit_card,2,362.12
ord_008151,voucher,1,1530.33
ord_008152,credit_card,3,1208.98
ord_008153,boleto,1,1438.32
ord_008154,credit_card,2,507.34
ord_008155,credit_card,8,265.84
ord_008156,credit_card,3,566.65
ord_008157,voucher,1,417.23
ord_008158,boleto,1,523.52
ord_008159,credit_card,4,421.44
ord_008160,boleto,1,762.36
ord_008161,credit_card,6,933.87
ord_008162,credit_card,3,1048.78
ord_008163,boleto,1,660.8
ord_008164,credit_card,1,265.97
ord_008165,credit_card,3,461.31
ord_008166,credit_card,6,254.19
ord_008167,debit_card,1,262.03
ord_008168,credit_card,1,150.14
ord_008169,credit_card,1,276.65
ord_008170,credit_card,1,902.61
ord_008171,credit_card,1,1147.12
ord_008172,credit_card,2,243.73
ord_008173,credit_card,1,269.94
ord_008174,boleto,1,350.66
ord_008175,voucher,1,146.01
ord_008176,credit_card,1,708.74
ord_008177,credit_card,2,268.52
ord_008178,credit_card,1,343.37
ord_008179,credit_card,10,342.1
ord_008180,credit_card,1,462.79
ord_008181,boleto,1,235.46
ord_008182,debit_card,1,219.24
ord_008183,credit_card,10,458.69
ord_008184,voucher,1,2049.4
ord_008185,credit_card,5,1132.74
ord_008186,boleto,1,292.71
ord_008187,debit_card,1,583.67
ord_008188,credit_card,1,150.86
ord_008189,credit_card,12,645.62
ord_008190,boleto,1,998.39
ord_008191,debit_card,1,484.72
ord_008192,debit_card,1,728.79
ord_008193,boleto,1,1018.17
ord_008194,credit_card,5,150.28
ord_008195,voucher,1,157.61
ord_008196,boleto,1,823.67
ord_008197,voucher,1,301.34
ord_008198,credit_card,12,1101.66
ord_008199,boleto,1,957.83
ord_008200,credit_card,2,180.42
ord_008201,credit_card,1,675.44
ord_008202,boleto,1,370.8
ord_008203,debit_card,1,90.09
ord_008204,credit_card,10,724.65
ord_008205,credit_card,6,77.52
ord_008206,credit_card,3,168.85
ord_008207,credit_card,1,873.07
ord_008208,boleto,1,361.0
ord_008209,boleto,1,812.65
ord_008210,boleto,1,413.36
ord_008211,voucher,1,127.61
ord_008212,boleto,1,485.16
ord_008213,voucher,1,287.85
ord_008214,boleto,1,232.34
ord_008215,boleto,1,881.66
ord_008216,credit_card,2,534.92
ord_008217,credit_card,1,1674.94
ord_008218,debit_card,1,421.74
ord_008219,voucher,1,304.54
ord_008220,credit_card,1,253.4
ord_008221,credit_card,1,317.47
ord_008222,credit_card,2,615.55
ord_008223,credit_card,1,914.4
ord_008224,credit_card,1,81.46
ord_008225,credit_card,2,541.85
ord_008226,credit_card,1,866.99
ord_008227,boleto,1,305.96
ord_008228,credit_card,2,59.58
ord_008229,voucher,1,957.99
ord_008230,boleto,1,241.79
ord_008231,credit_card,6,70.09
ord_008232,credit_card,3,400.94
ord_008233,credit_card,2,312.45
ord_008234,credit_card,2,757.26
ord_008235,boleto,1,634.71
ord_008236,credit_card,3,333.98
ord_008237,debit_card,1,540.36
ord_008238,boleto,1,771.02
ord_008239,credit_card,5,304.2
ord_008240,credit_card,1,599.3
ord_008241,credit_card,2,210.28
ord_008242,boleto,1,278.97
ord_008243,boleto,1,794.08
ord_008244,credit_card,5,873.12
ord_008245,debit_card,1,1458.44
ord_008246,credit_card,2,316.99
ord_008247,credit_card,5,433.48
ord_008248,credit_card,10,485.3
ord_008249,boleto,1,206.74
ord_008250,debit_card,1,285.09
